text,label,source
مزاجي اليوم ما فيه توتر أو قلق وأتمنى تبقى هالفترة بهذا الهدوء.,هادئ,synthetic_calm
RanaSamahaTeam  ومكملين المشوار     مين عايز يسمع رايديو رناااا,سعيد,emotional_tone
كل يوم ادعي علي نفسي بالموت ويوم شفت الحادث تو خفت وقلت لاخوي ينتبه ، ماتوقعت اني خايفه علي حياتي هالقد,متوتر,emotional_tone
alkhal:  يوسف الخال عن وجود المراه في حياته : «انا رجل غير متهيّج باي شيء. انا معتدل، عقلاني! الصداقه اهم بكثير من الحب لانها ا…,سعيد,emotional_tone
مزاجي اليوم كان هادئ ومرتاح وكأن كل شيء في مكانه الصحيح.,هادئ,synthetic_calm
مزاجي اليوم كان رايق بدون إزعاج وحسّيت أن قلبي مطمّن.,هادئ,synthetic_calm
انا كان بقالي كتير مرتاحه الي حد ما .. ايه كسره النفس دي !😑,متفاجئ,emotional_tone
مزاجي اليوم كان هادئ ومرتاح وأتمنى تبقى هالفترة بهذا الهدوء.,هادئ,synthetic_calm
فجاه كلهم يحبون السوشي 🙂,متفاجئ,emotional_tone
for Randa انا خايفه يا جماعه .. خايفه حتي معرفش اسافر و البلد دي تقفل بابها عليا.,متوتر,emotional_tone
الصدمه في الاشخاص المقربون منك... هيا الكارثه 😨,متفاجئ,emotional_tone
: منكم لله يا اهل المنوفيه المفروض انكم ناصحين وفيكم اعلي نسبه تعليم ..ازاي تنتخبوا النائب محمد انور السادات اللي عاوز يدمر ال…,غاضب,emotional_tone
من الصباح ما عندي طاقة حتى للأشياء البسيطة وأحتاج أرتاح شوي.,تعبان,synthetic_tired
: يا عم انت مش عاوز تغور في ستين داهيه تاخدك علشان تثبت انك مش فاشل علي قفا اهالينا ????????  نطالب برحيل مرتضي منصور,غاضب,emotional_tone
تدافع قدام الارجنتين طبيعي بس تدافع قدام كريستال بالاس !!,متفاجئ,emotional_tone
جو البيت ما فيه توتر أو قلق وما كان في شيء يضايقني.,هادئ,synthetic_calm
خايف يا ظريف تروح وتتملك وتعاشر الغير وتنساني انا ✋🏻🎧🎧,متوتر,emotional_tone
لما اتكلم عن الامان؟ما يجي في بالي غيرك احصّنك معي و استودعك ربي ، اخاف عليك اكثر من خوف اي احد عليك 💕.,متوتر,emotional_tone
مجزره اخري في الحديده، سئمنا التعب حتي مل.. يارب لفته ملييه!,حزين,emotional_tone
: طائفيه القضاء في  السعوديه تعدم متظاهر شيعي و تسجن داعشي قاتل في  سوريا   اعدام 21 داعيه سنيا في ايران,غاضب,emotional_tone
اليوم كامل أحس أني مستنزف بالكامل وحاس أن النوم هو الحل الآن.,تعبان,synthetic_tired
:  كان بكام وبقي بكام واحد متشرد سيساوي بيقول الحمد لله اننا مش زي سوريا والعراق ℹℹ صحيح احج ماكنتش ساعتها هتلاقي الرصيف…,غاضب,emotional_tone
اليوم أقرب للسكينة وأتمنى تبقى هالفترة بهذا الهدوء.,هادئ,synthetic_calm
وساعات كمان من الشات : ) ❤,سعيد,emotional_tone
والصومال والان توجههم ل ليبيا لان النفط فيها وافر ودوله غنيه وسوف تنهب خيرات هذا البلد وبعدها دوله اخري ؟ من ستكون؟,غاضب,emotional_tone
💔,حزين,emotional_tone
: مراسل صفحه الفساد في مدينه  ادلب ابو الليث سميع      الذي طالته يد الغدر اليوم في  ادلب بعد عمليه خطف من قبل مجهولين,حزين,emotional_tone
اعترف اني احتاج احد احبه او شخص قريب مني يسد الفراغ العاطفي الي بحياتي 😪💔,حزين,emotional_tone
تحيا للام  المثاليه 👧 بس  المفاجاه انها  رقاصه😂💃,متفاجئ,emotional_tone
مسائي ما فيه توتر أو قلق وحسّيت أن قلبي مطمّن.,هادئ,synthetic_calm
اليوم كامل حاس إني تعبان جدًا وأفكر آخذ وقت لنفسي.,تعبان,synthetic_tired
يستاهلوا كل خير الله يحفظهم ويحميهم من كل مكروه ويحفظ امن وامان بلد الحرمين    اسقاط قروض الجنود المرابطين,سعيد,emotional_tone
خايف يتمني لقاك و مايلاقيه ملاقيك عند حسن ويبلش وقتها في منيته,متوتر,emotional_tone
ودي اجرب بس خايف منه كبير,متوتر,emotional_tone
البرايتون ابن الكلب عشان ميسي لقمه كبري راح يضربه ????,غاضب,emotional_tone
مصر خسرت في كل حاجه انهرده في الاوليمبياد، جودو وطايره ويد وطايره شاطئيه، لو في بلي انهرده كنا خسرنا بردو  يلا ريو,حزين,emotional_tone
بعد يوم طويل أحس أن جسمي ثقيل وأحتاج أرتاح شوي.,تعبان,synthetic_tired
اعاني من خوف مستمر لدرجه ابغا يصير اللي اخاف منه عشان ابطّل اخاف..بس اني خايفه.,متوتر,emotional_tone
سوء محليين او مجنسيين ربعنا دائماً مسيطرين علي الصداره في الاوليمبياد 🇧🇭❤️😎,سعيد,emotional_tone
مسن مودينه دار  المسنين شوفو وشلون الـ والـ  حسره 💔 حسبي الله ونعم الوكيل . . .  زد رصيدك16  الوالد  ابي  امي…,حزين,emotional_tone
ahmedsami1 يانهاااار جهل,متفاجئ,emotional_tone
1aa انا كنت خايف كذا بس شفت كلمتك قويه ماراح اسامحه يمكن عنده ظروف,متوتر,emotional_tone
امبي والله مره سويتها كنت راكبه مع دلال و حدي خااااااايفه😂😂😂😂,متوتر,emotional_tone
مزاجي اليوم مرتاح نفسيًا والحمدلله على هالنعمة.,هادئ,synthetic_calm
Af: ماشاء الله تبارك الله    السومه اسرع هداف بالعالم ???? كسر رقم كريستيانو رونالدو  و زلاتان ابراهيموفيتش   ربي يحميك ????????⚽,سعيد,emotional_tone
الاوليمبياد فيها مواقف كتير بتبين معني الرياضه الحقيقي 👌👏,سعيد,emotional_tone
قديش هالعالم صغير! صغير والله صغير!!,متفاجئ,emotional_tone
وانا ايه اللي هيسليني بعد ما الاوليمبياد تخلص؟,متوتر,emotional_tone
:   انتي متخيله انك احلي واحده اعرفها؟ = بجد ! ربنا يخليك 3>   متخيله الماساه ؟,متفاجئ,emotional_tone
تركيا   اخوان كاذبون    وكل المدارس والجمعيات الخيريه المغلقه والجرائد والاذاعات ودور النشر تابعه له ( كلها مُنشائات دينيه ),غاضب,emotional_tone
الفيلم اللي علي ماكس خلص ، نروح ل ام بي سي 2,سعيد,emotional_tone
العراق هتلاعب الدنمارك كمان شويه في الاوليمبياد ... منه لله حسام البدري 😕,حزين,emotional_tone
انا مستنيه مكالمه مهمه فشخ النهارده و خايفه مسمعش الموبيل :((,متوتر,emotional_tone
Mohammed00من الاشياء اللي تغيظ  السيسي فاضح المصريين في العالم و  مرسي و  حازم افصح رجال بالعالم العربي خلف القضبان  ثلاجه السيسي,حزين,emotional_tone
باين ف عيوني ف عز  مابضحك لمعه  عيني ف دمعتها  بدريها ف ضحكه  عاليه وكان  القلب اتخلق  عشان ميشوفش  فرح..😣,حزين,emotional_tone
هو الانتقادات اللي متوجهه للبرازيل علشان بتنظم الاوليمبياد و هي بلد فيها فقر نفهم منها ان الرياضه بقت حكر عالدول الغنيه,متفاجئ,emotional_tone
اليوم أقرب للسكينة وهذا النوع من الأيام يعجبني.,هادئ,synthetic_calm
: ما اجملك يابلادي يارب امنن علي  اليمن بالامن والامان والراحه والاستقرار مُنيتي امشي في هذا الطريق الممتد بالخضره????,سعيد,emotional_tone
بعد يوم طويل أحس أن جسمي ثقيل وأفكر آخذ وقت لنفسي.,تعبان,synthetic_tired
:  اوقفوا الاختفاء القسري   ﻋﻼﺀ ﺍﻟﺴﻴﺪ ﻣﺤﻤﺪ . خطفوه ليه ؟؟؟ علاء مش ارهابي,حزين,emotional_tone
يتالم البعض عند قراءه بعض العبارات فكيف بصاحبها .,حزين,emotional_tone
hossam: قالتله انا مش خايفه تحب غيري، انا خايفه بس تصدق انها هتحبك اكتر مني..,متوتر,emotional_tone
ياجدعان المحاسبه دي بنت وسخه والله,غاضب,emotional_tone
بعد يوم طويل مرهق جسديًا ونفسيًا وأتمنى ألقى وقت أريح فيه بالي.,تعبان,synthetic_tired
مـ ﺎحب  ﺎشوف شخص ﺎعزهہ ؛  ياخي عطني  همومک ، بس ﺎبتسم  حزييييين,حزين,emotional_tone
Sale7 انا نفس الكلام بس تويتر بس تقريبا بيضيع وقتي جامد و فنفس الوقت مش عارفه ابتدي اقفله من امتي مثلا بدل ما ازهق بدري,غاضب,emotional_tone
بخصوص الالعاب القتاليهفي الاوليمبياد لغايه دلوقتي مشوفتش بطل من اي بلد حد زي كرم جابر كان بطل العالم قدامه بيخسر عدم تكافؤ اسطوره مش هتكرر,حزين,emotional_tone
المعني الحقيقي لكلمه الكريسماس,سعيد,emotional_tone
مساك اروع,سعيد,emotional_tone
ابا افهم ليش المدرسين والمدرسات اذا سمعو ان ويكند باكر يكدسوون علينا الامتحانات والاسايمنتات يعني نحن نرتاح ف الويكند والا نقابل الكتب,حزين,emotional_tone
وعلي سبيل الاعترافات:  كل ما نكتبه هنا نحاول بطريقه او باخري اعاده تجميل صوره الواقع وترتيب المشهد من هذه القسوه التي نشاهدها ✋🌷,حزين,emotional_tone
: حنا معك ياهلال لوصارماصار  جمهورك الوافي دايم مصافيك  نبي تفرحنا بفوز في اول المشوار والله معك وحنا بعد مانخليك    معك ياهلال…,سعيد,emotional_tone
ربنا يزيد من قتلي الشيعه والمجوس والروس الكفره,غاضب,emotional_tone
ما عربي بيطلع عنيهم بردو :,غاضب,emotional_tone
MHAMMMDD علي الحوسني مخرب كل شي ???? من ستين سنه نقولهم نبا حارس ثاني,غاضب,emotional_tone
كل سنه وانتوا طيبين وسنه سعيده عليكوا يارب ودايما متجمعين ع المحبه,سعيد,emotional_tone
استاذ وسيم يقول للجميع انهاء خدمات وجالس يتكلم في ساند,غاضب,emotional_tone
والله الاوليمبياد دي حلوه شاغله الواحد كده ... مع انه مالوش فيها اصلا 😂😂😂😂,سعيد,emotional_tone
من بدري ما عندي طاقة حتى للأشياء البسيطة وودي أختفي عن كل شيء اليوم.,تعبان,synthetic_tired
صباحي مليان هدوء والحمدلله على هالنعمة.,هادئ,synthetic_calm
مزاجي اليوم مرتاح نفسيًا وكأن كل شيء في مكانه الصحيح.,هادئ,synthetic_calm
هاليومين أقرب للسكينة وحسّيت أني أتنفس براحة.,هادئ,synthetic_calm
ﻫﻜﺬﺁ ﻧﺤﻦُ  ﺍﻟﺒَﺸﺮ ﻧﺒﺤﺚُ ﻋَﻦ  ﺍﻟﺤُﺰﻥ ﻭﻟﻮ ﻛﺂﻥ ﺗَﺤﺖَ ﺳﺂﺑﻊِ ﺃﺭﺽ ! ﻧُﺠﻴﺪُ ﻧَﺴﺞَ { ﺍﻟﺤَﺰﻥ } ﻭﺗﻄﺮﻳﺰﻩ ﺑﺄﺟﻤَﻞ ﺍﻟﻮﻗﺂﺋﻊ ، ﺛﻢّ ﻧَﻌﻴﺸﻪُ ﺑﺄﺩﻕ ﺗَﻔﺂﺻﻴﻠﻪِ,حزين,emotional_tone
Alhashemلا يوجد مخرج لنفط داعش سوي تركيا.هكذا تقول الجغرافيا السؤال :يوجد بصمه لنفط كل حقل تعرف بالتحليل ويحدد مصدره.اين امريكا من ذلك,غاضب,emotional_tone
مسائي فيه سلام داخلي والحمدلله على هالنعمة.,هادئ,synthetic_calm
جو البيت ما فيه توتر أو قلق وأتمنى تبقى هالفترة بهذا الهدوء.,هادئ,synthetic_calm
صباحي كان هادئ ومرتاح بدون أي دراما أو مشاكل.,هادئ,synthetic_calm
احسني خايفه من القدرات اليوم 😭,متوتر,emotional_tone
: وحده الله يعلم عن حجم  انكساراتي💔 وحده الله يعلم عن حجم اتكاء وهو جاثم علي قلبي   وعن  الحنين الذي يتنهد في  صدري كل…,حزين,emotional_tone
احنا فشله في كل حاجه مستنيين اللاعيبه تعمل ايه في الاوليمبياد يعني!,حزين,emotional_tone
لااا خلاص .. قفل الاوليمبياد دي بقي عشان اتشائمت 😂😂,حزين,emotional_tone
alshmrani   سبحان الله الاستاذ اصبح تلميذ في مدرسه المشككين الصفراء ومديرها المريسل وين الرزانه والثقل والا كبرت وووووو,غاضب,emotional_tone
تنتشر بين المسافرين السعوديين مقوله(راجع سفاره الكويت او قطر) وسوف تخدم،هذا شيء مشين لنا،هل سيتغير الوضع ؟,غاضب,emotional_tone
اليوم كامل أشعر بإجهاد من كل شيء وودي أختفي عن كل شيء اليوم.,تعبان,synthetic_tired
مالك عدلي حر لانه اتحبس لما قال ان  تيران وصنافير مصريه واصر يدافع عن اللي قالوها والمحكمه ايدت كلامه. والحكومه ادعت انه بيقول اشاعات,غاضب,emotional_tone
: تحميل كلام الاخ لبيب ما لا يحتمل وتقويل الناس ما لم تقل ظلم كبير لا نقبل به ونربا بالجميع الترفع عنه.. ابو يحيي المصري  لب…,غاضب,emotional_tone
حاليًا كان هادئ ومرتاح بدون أي دراما أو مشاكل.,هادئ,synthetic_calm
منتخب الطايره خسر 3 ماتشات ف الاوليمبياد وبيخسر حاليا اهو من الارجنتين والمعلق مصر برضو اننا كسبنا كوبا...😂😂 بلا وكسه 😂😂,حزين,emotional_tone
من الصباح ما عندي طاقة حتى للأشياء البسيطة وأحتاج أرتاح شوي.,تعبان,synthetic_tired
اليوم كامل طاقتي كانت شبه منتهية وأحتاج أرتاح شوي.,تعبان,synthetic_tired
اليوم كامل طاقتي كانت شبه منتهية وأحتاج أرتاح شوي.,تعبان,synthetic_tired
بعد يوم طويل أحس أن جسمي ثقيل وأفكر آخذ وقت لنفسي.,تعبان,synthetic_tired
تلوين ..  عيش حلمك عيش سنك  الكرامه الزقازيق,سعيد,emotional_tone
M   ما تجيبي الايفون حبا,سعيد,emotional_tone
افتتاح الاوليمبياد النهارده و معدش ورايا حاجه و هتفرج براحتي 💃💃,سعيد,emotional_tone
313: البعث الكافر ينخر في الدوله بفساده    اتحاد القوي فساد وارهاب   EHS,غاضب,emotional_tone
مش فاهم الناس متضايقه ليه ان الفريق المصري رافعين علم السعوديه في الاوليمبياد .. ماهو طبيعي اي فريق لازم يحط الراعي الرسمي بتاعه 󾌴,متفاجئ,emotional_tone
مش عارف ابتدي مذاكره منين :/,حزين,emotional_tone
:  الامام الصادق مسموما  يايوم النطب لارض البقيع بزود عجل ياامام العصر يا موعود بيد اهل الظلاله واهزم ال سعود وينك ما ترد مولا…,غاضب,emotional_tone
alj  :      محمد العرفي اعقل عني انا الغلطان جاي ادافع عنها اصلا ويش دخلني انا انا حشري ☺️????,غاضب,emotional_tone
saeed21: بالتالي زي ما فيه (اعلاميين) بيتكلموا عن عظمه السيسي والمؤامره الكونيه علي مصر فيه اخرين لازم يبرروا اي فعل وسخ للنظام…,غاضب,emotional_tone
مهزله ما بعدها مهزله و عار ما بعده عار و خنوع من المملكه للخسيسي ما بعده خنوع. ظنناك سلمان العزم فطلعت وهم في وهم,حزين,emotional_tone
سانتظرك مهما طال بي الزمان  فاني رفعت يدي داعيا باسمك              والله  لا يرد اليد المرفوعه اليه  بالدعاء اليه خائبه ابدااا ..&amp;,سعيد,emotional_tone
صباحي ما فيه توتر أو قلق وأتمنى تبقى هالفترة بهذا الهدوء.,هادئ,synthetic_calm
طب انتي شايفه اي حاجه غلط حصلت فيه,حزين,emotional_tone
كنت هفضل كل ده مستني ايه ؟؟  حب ايه اللي انت بتدور عليه بعد الغياب ده مفيش عتاب اتهز ليه  عمرو دياب,غاضب,emotional_tone
والله تفاجئت يوم حصلتني محذوف ما ادري وش حاصل والله اننا خسرناك ناصح ولاتحرم نفسك الاجر والدعاء لك بظهر الغيب اعد التفكير بقرارك,حزين,emotional_tone
ازاي بس يا كبيرنا,متفاجئ,emotional_tone
بسبب الضغط مليان تعب داخلي وأحتاج أرتاح شوي.,تعبان,synthetic_tired
ضلك بوس يا  تعيس,حزين,emotional_tone
متابعه | الناطق باسم حركه حماس سامي ابو زهري، ان نتنياهو سيبقي رمزاً للارهاب والاجرام الاسرائيلي ولن تفلح اكاذيبه في تغيير صورته الدمويه.,غاضب,emotional_tone
الاوليمبياد ديه جميله فشخ ياخوانا انا بفرح للي بيكسبوا والنعمه كاني جمهورهم .. احسن حدث رياضي الواحد يشوفه فعلاً.,سعيد,emotional_tone
من بدري حاس إني تعبان جدًا وأفكر آخذ وقت لنفسي.,تعبان,synthetic_tired
كنت اخاف اغار و احزن لاجله كنت اخشي ان تسرق  سعادتي ولكنها لم تكن سوي ظلام فاين هو في ليالي اين  الحب و  الاهتمام انها مجرد  اوهام,حزين,emotional_tone
اليس هذا ما فعله جدك محمد بن عبدالوهاب الذي كفر كل بلاد العرب ، حين تحالف مع محمد بن سعود. فحصل علي كهنوت الدين مقابل السياسه؟,غاضب,emotional_tone
افتتاح الاوليمبياد حلو فشخ الصراحه🙉😍  Rio2016,سعيد,emotional_tone
صاروخ تاو  حراري من اجمل القطات يفشخ المجوس عبده القبور فشخ  ملحمه حلب الكبري,متفاجئ,emotional_tone
:  خايف نكون انتهينا من قبل ما حكايتنا تبتدي واقف في النص مش عارف انا موجود ولا مش موجود ولا كل اللي مابينا انتهي وخلصت ال…,متوتر,emotional_tone
افتتاح الاوليمبياد🎉  Rio2016,سعيد,emotional_tone
من كثر التفكير حاس إني تعبان جدًا وأحتاج أرتاح شوي.,تعبان,synthetic_tired
بيحاول يحتفل بالهالوين السنادي. *بيتابع اسعار الدهب والدولار*  رُعب   فزع,متوتر,emotional_tone
فوطه يوسف دنتي مسخره ???????????? نطالب بمحاسبه روضه اليوسف  كلنا مع محال   كلنا ضد مريم بيفور64,غاضب,emotional_tone
بسبب الضغط ما عندي طاقة حتى للأشياء البسيطة وأحتاج أوقف كل شيء بس عشان أتنفس.,تعبان,synthetic_tired
: ما يهون الحزن لو قلنا يهون لو تركنا شوي لحظات ورجع نخفي الاوجاع عن كل العيون واليا طفينا النور نبكي  قروب روح وحده للد…,حزين,emotional_tone
123: يا رب .. عطني صبر و ايام احساسي اكبر من احلامي احس : عنـدي كثير احلام و خايفه عليها مـن ايامي,متوتر,emotional_tone
اليمن  صنعاء  تعز  مارب  عدن يــا اهل اليمن لن يرضي عنكم الزيود الا بالحكم الامامي وسيناريو نحكم او نخرب اليمن هم الان ضد رئيس جنوبي فقط,حزين,emotional_tone
يا دين النبي يا جدعااااان علي الناس دي وربنا,متفاجئ,emotional_tone
جو البيت مرتاح نفسيًا وحسّيت أني أتنفس براحة.,هادئ,synthetic_calm
: الملحمهساعه الصفر قادمه اليكم يامجوس ايران. هللوا عما قريب يا اتباع قاسم بدر هاشم الذي هتك عرض ابنته ذات 14 عاماً,غاضب,emotional_tone
جو البيت مليان هدوء والحمدلله على هالنعمة.,هادئ,synthetic_calm
alashwak هذا اللي خايفه منه🙃,متوتر,emotional_tone
لا شيء سوي خيبه جديده اصابتني بعمق,حزين,emotional_tone
بعد يوم طويل مليان تعب داخلي وأفكر آخذ وقت لنفسي.,تعبان,synthetic_tired
يارباااااااه الحارس تحرك,متفاجئ,emotional_tone
خلال اليوم طاقتي كانت شبه منتهية وأتمنى ألقى وقت أريح فيه بالي.,تعبان,synthetic_tired
امانه يعني شعور يقهر خايفه بس مدري من ايش يدي ترجف وقلبي يوجعني وحرارتي ارتفعت مدري شفيني وجع خلاص....,متوتر,emotional_tone
حاليًا كان هادئ ومرتاح وهذا النوع من الأيام يعجبني.,هادئ,synthetic_calm
بعد يوم طويل أشعر بإجهاد من كل شيء وأحس أني مستهلك من كثر الإلتزامات.,تعبان,synthetic_tired
الايام سوده في وشي من يومين مش عارف ليه .!,حزين,emotional_tone
خلال اليوم مليان تعب داخلي وأحتاج أوقف كل شيء بس عشان أتنفس.,تعبان,synthetic_tired
ما يحتاج ! اكثر فريق فايز بالدوري و الابطال ☺️,سعيد,emotional_tone
: يعني انتو مفتكرتوش ان التعليم بايظ غير لما زويل مات!,غاضب,emotional_tone
مسائي مليان هدوء وكأن كل شيء في مكانه الصحيح.,هادئ,synthetic_calm
همسكهم الاتنين و اخبطهم في حيطه و نبدا علي نضيف,غاضب,emotional_tone
اليوم فيه سلام داخلي والحمدلله على هالنعمة.,هادئ,synthetic_calm
الاڤوره.. هو مش لسه 4 ماتشات؟؟,متفاجئ,emotional_tone
بسبب الضغط ما عندي طاقة حتى للأشياء البسيطة وحاس أن النوم هو الحل الآن.,تعبان,synthetic_tired
: زي انهارده من 15 سنه الاهلي فشخ ريال مدريد في ستاد القاهره.,سعيد,emotional_tone
هي ماتشاتنا في الاوليمبياد مش متذاعه لييييه ايه التخلف ده...شفرتوا كل حاجه حتي الاوليمبياد,غاضب,emotional_tone
هكلملك القاضي وكم من قضاه كلمهم ممدوح شاهين ، وكم من قاتل افلت من عقاب الارض  تسريب الشرق لمكتب السيسي,غاضب,emotional_tone
هاليومين مرتاح نفسيًا وما كان في شيء يضايقني.,هادئ,synthetic_calm
السرقه تمت في وضح النهار وامام عيني,متفاجئ,emotional_tone
RSEDK حرام عليكم,حزين,emotional_tone
الرمايه ربنا يكرمنا بس انا بقلق من التهويل و الثقه الزياده عن الحد ، مافيش شيء مضمون في الاوليمبياد,متوتر,emotional_tone
اليوم كان رايق بدون إزعاج وحسّيت أن قلبي مطمّن.,هادئ,synthetic_calm
سنابات راجح الحارثي حسبي الله ونعم الوكيل  عبد الكريم مساوي الراجح بالاستقرام فهموهم ان ماهو سباق خيل  يارب راجح يحتفل الاول بالاستقرام,غاضب,emotional_tone
شكرا هشام قنديل فاكرين لما قنديل قال هانعمل كروت توزيع الطاقه السولار و البنزين يعني انت خاين  انت بتطبق اجنده صندوق النقد انت بتذل الشعب,غاضب,emotional_tone
:  الموت ليس ب فناء الجسد 💀وانماااا ب ضياع الروح التي تسكن القلب فعندما تترك الروح مسكنها بحثا عن من تحب ينهار الجسد ويموت…,حزين,emotional_tone
استحقرك لامنك صرت تتكلم كلام بذيئ والفاظ وصخه وتعتبرها فله وواو????.,غاضب,emotional_tone
:  كنت خايف اسمع صوتِك تاني، بس من جوايا كنت بتمني,متوتر,emotional_tone
اليوم مرتاح نفسيًا وحسّيت أني أتنفس براحة.,هادئ,synthetic_calm
انا وﻻ انت؟ مين ضيع حبنا بايديه..,حزين,emotional_tone
mems عند كريم .. تعالي انا لسه صاحي,متفاجئ,emotional_tone
جو البيت مليان هدوء وهذا النوع من الأيام يعجبني.,هادئ,synthetic_calm
عبا جيوبه بالافراح وطاح ف الحزن بالضحكه  وجلجل صوته قال يا جراح اديني قافلك السكه,حزين,emotional_tone
خايف انا خاايف 🎶,متوتر,emotional_tone
حبك ليا غالي عليا احسه بقلبي و اشوفه بعيني حبك ليا بيطمني بيعيشني احلي سنيني ♥,سعيد,emotional_tone
صاحب تويتر بيوزع فولورز نهايه السنه  عام لذيذ ع الجميع...,سعيد,emotional_tone
ﻣُﺆﻟﻤﺔ ﺗﻠﻚ ﺍﻟﺪﻣﻌﺔ ﺍﻟﺘﻲ ﺗﺴﻘﻂ ﻭﺃﻧﺖ ﺻﺎَﻣﺖ ﻣﻦ ﺷﺪﺓ ﺍﻻﻟﻢ !💔 💔,حزين,emotional_tone
Azim حضرتك شوفتي المسرحيه ؟؟؟؟؟؟؟؟؟؟؟؟  للاسف تدفعو ورا السلفيين اللي شعللو الدنيا .... والحقيقه انهم الحقراء,متفاجئ,emotional_tone
بعد منتصف الليل يواسي القمر احد ضحايا العشق قائلاً : لا تحزن ان كنت وحيداً ، فَ انا رغم جمالي وحيد,حزين,emotional_tone
هو اي دا ياجماعه هو ده بجد مش عارفه ليه خايفه بعد ماسمعت الفيديو ده,متوتر,emotional_tone
محمد الوحيد اللي معندوش امتحان ونايم بدري.,سعيد,emotional_tone
بفيلم الرعب البيت بيكون مسكون ينتقلوا منه فوراً بيخلص الفيلم وبنرتاح مابفهم ليش بيضلوا فيه 😖,متوتر,emotional_tone
تحيه لكل بطل وصل الاوليمبياد ورفع علم مصر... شرفتونا,سعيد,emotional_tone
اليوم طاقتي كانت شبه منتهية وأفكر آخذ وقت لنفسي.,تعبان,synthetic_tired
هاليومين مليان هدوء وحسّيت أن قلبي مطمّن.,هادئ,synthetic_calm
وانا صغير كنت بضايق لما المذيع يقول ع الاوليمبيات .. الاوليمبياد,حزين,emotional_tone
اليمن ستنتصر علي رعاه الابل كما انتصرت علي الاتراك ومن قبل علي الاحباش,غاضب,emotional_tone
اليوم كان بسيط وبدون ضغوط وأتمنى تبقى هالفترة بهذا الهدوء.,هادئ,synthetic_calm
من الصباح أحس أن جسمي ثقيل وحاس أن النوم هو الحل الآن.,تعبان,synthetic_tired
ميداليات العرب في الاوليمبياد .. الكويتي فهد الديحاني .. واﻹماراتي سيرجيو توما .. فهد..؟!! ايه الاسم الغريب ده .. 󾌴󾌴,متفاجئ,emotional_tone
كتنا نيله ف حظنا الهباب xD,حزين,emotional_tone
انا خايفه انام بالغلط وتطلعلي مشاكل,متوتر,emotional_tone
من كثر التفكير مرهق جسديًا ونفسيًا ومو قادر أركز على أي شيء.,تعبان,synthetic_tired
0: . امنح احزانك الحريّه لـ ترحل .. فـ حتّي يگره القيود 💭🌸,حزين,emotional_tone
:  تهجير قسري لقبائل جيزان اليمن مقبره الغزاه قلنا وعدنا اليمن فيها رجال يدافعوا عن انفسهم التدخل في شؤن غيرنا حماقه,غاضب,emotional_tone
شفتـهِ في هوي غيري ، سعيد ابتسمت من الحزن غصب عني .  فراق,حزين,emotional_tone
ﻣـﺆﻟﻢ .. ﻋﻨﺪَﻣﺂ ﺗـَﺸَﺘﺂﻕْ ﻟِﺸَﺨﺺْ ﺗَـﻮﺩَ ﻣﺤـﺂﺩﺛَـﺘﮧْ ﺛُـﻢَ ﺗـﺘَﺮﺁﺟﻊَ ﻵﻧـﻚَ ﺗَـﺸَﻌﺮ ﺑـﻌـﺪﻡ ﺣْـﺂﺟﺘَـﻬُ ﻟَـﻚْ .. !,حزين,emotional_tone
انا خايفه اقوم اشوف ورايا ايه والله,متوتر,emotional_tone
خلال اليوم أحس أني مستنزف بالكامل وودي أختفي عن كل شيء اليوم.,تعبان,synthetic_tired
الاهلي يفوز بمجهود لاعبيه ولم يحتاج مساعده حكم او لجنه من لجان اتحاد القدم . الف مبروك للملكي وجماهيره الوفيه,سعيد,emotional_tone
يقولك المشكله بالجيل الجديد .. اذا الاب مخه مجيم والام مخها طحلب مثلا الطفل مخه بيطلع كورنفلكس مثلا,متفاجئ,emotional_tone
حوار نقص الادويه ده مرعب مرعب مرعب,متوتر,emotional_tone
: لن تدوم طويلاً فما صنعته من الم لغيرك لن تذوق مرارته غداً.. بل سوف تجرفك افعالك الي بحور بلا مواني وبلا مرسي .. والله…,حزين,emotional_tone
من بدري مليان تعب داخلي وأحس أني مستهلك من كثر الإلتزامات.,تعبان,synthetic_tired
q8: خايف يشفط علينا 😂,متوتر,emotional_tone
هاليومين فيه سلام داخلي وكأن كل شيء في مكانه الصحيح.,هادئ,synthetic_calm
تركي العواد يسيء للسعوديات مافلح في حراسه المرمي دون التصريحات بعدين يورينا مراجله ويبداء باهل بيته امه وخواته وزوجته ويلبي نداء الوطن,غاضب,emotional_tone
شكرا ساره سمير 󾍒󾮞󾮞 اول ميداليه لمصر في الاوليمبياد برونزيه رفع الاثقال سيدات 󾮟󾮟,سعيد,emotional_tone
: وحين نري ع مراي اعيننا ماذا يفعله من يرتدون بدله رجال الامن وطائفيه امير الشرقيه والدعم الكامل بصمته واخوه فاننا نعارض  استد…,غاضب,emotional_tone
من الصباح أحس أن جسمي ثقيل وحاس أن النوم هو الحل الآن.,تعبان,synthetic_tired
عموما الله يحرق الاوليمبياد علي الصهاينه بكره البريميرليج يا ولاد العبيطه 🔥🔥🔥 Can t keep calm ❤❤,غاضب,emotional_tone
حتي ابطال الاوليمبياد ماسلموش من لسانتكم ..يا اخي شتيمه الست الوالده بتاعتك مستحقه يا اخي بطل عهر وعلوقيه بقي عيب,غاضب,emotional_tone
